Timestamp,Symbol,Open,High,Low,Close,Volume,atr,sma,top2,top1,bott1,bott2,sell_arrow,buy_arrow,pnl
2023-08-03 11:05:00,ICICIBANK,978.0,978.5,977.65,978.05,59608,1.5331090286516977,979.4,983.4136794370102,981.8805704083584,976.9194295916416,975.3863205629898,,,
2023-08-03 11:10:00,ICICIBANK,978.05,978.85,977.2,978.1,161881,1.5564872229213538,979.2850000000001,983.3598835496082,981.8033963266869,976.7666036733133,975.210116450392,,,
2023-08-03 11:15:00,ICICIBANK,978.2,978.5,976.25,977.25,282199,1.695189778337083,979.1450000000001,983.5830068396866,981.8878170613496,976.4021829386506,974.7069931603136,,,
2023-08-03 11:20:00,ICICIBANK,977.3,977.65,976.5,976.7,224666,1.586151822669662,978.875,983.0275454717491,981.4413936490795,976.3086063509205,974.7224545282509,,,
2023-08-03 11:25:00,ICICIBANK,976.65,976.9,976.1,976.5,119069,1.4289214581357208,978.6475,982.3884163773994,980.9594949192636,976.3355050807364,974.9065836226007,,,
2023-08-03 11:30:00,ICICIBANK,976.25,977.3,976.1,976.65,238963,1.3831371665085632,978.46,982.0810531019195,980.697915935411,976.2220840645891,974.8389468980806,,,
2023-08-03 11:35:00,ICICIBANK,976.7,977.45,976.4,976.85,113356,1.3165097332068643,978.2524999999999,981.6991224815355,980.3826127483286,976.1223872516713,974.8058775184644,,,
2023-08-03 11:40:00,ICICIBANK,976.85,977.4,976.75,977.0,350494,1.1832077865654869,978.0650000000002,981.1626379852286,979.9794301986632,976.1505698013372,974.9673620147718,,,
2023-08-03 11:45:00,ICICIBANK,976.95,977.2,975.6,975.6,274923,1.266566229252394,977.905,981.2208703881828,979.9543041589303,975.8556958410696,974.5891296118172,,,
2023-08-03 11:50:00,ICICIBANK,975.55,975.95,974.3,974.8,197348,1.3432529834019336,977.7324999999998,981.2491363105461,979.9058833271441,975.5591166728556,974.2158636894536,,,
2023-08-03 11:55:00,ICICIBANK,974.75,975.7,974.2,975.2,211973,1.3746023867215469,977.55,981.148709048437,979.7741066617155,975.3258933382845,973.9512909515629,,,
2023-08-03 12:00:00,ICICIBANK,975.25,975.65,974.2,974.3,229913,1.3896819093772241,977.3299999999999,980.9681872387495,979.5785053293723,975.0814946706275,973.6918127612504,,,
2023-08-03 12:05:00,ICICIBANK,974.3,975.35,973.2,975.05,401223,1.5417455275017748,977.1075000000001,981.1437897909997,979.602044263498,974.6129557365022,973.0712102090005,,,
2023-08-03 12:10:00,ICICIBANK,974.95,975.35,973.0,973.2,182417,1.7033964220014246,976.8224999999999,981.2819918327996,979.5785954107981,974.0664045892016,972.3630081672002,,,
2023-08-03 12:15:00,ICICIBANK,973.15,973.45,972.3,973.3,247033,1.592717137601158,976.5224999999998,980.6922334662396,979.0995163286385,973.9454836713611,972.35276653376,,,
2023-08-03 12:20:00,ICICIBANK,973.2,973.75,970.55,970.8,360635,1.9141737100809357,976.1200000000001,981.131306772992,979.2171330629111,973.0228669370891,971.1086932270082,973.75,,-8.850000000000023
2023-08-03 12:25:00,ICICIBANK,970.75,971.45,969.7,970.3,372472,1.8813389680647488,975.7425000000001,980.6678454183935,978.7865064503288,972.6984935496713,970.8171545816066,,,
2023-08-03 12:30:00,ICICIBANK,970.35,971.65,969.25,971.3,397657,1.9850711744517946,975.3725000000001,980.5694163347149,978.5843451602631,972.160654839737,970.1755836652852,,,
2023-08-03 12:35:00,ICICIBANK,971.05,971.4,970.1,970.6,229084,1.8480569395614266,974.9775,979.8157130677718,977.9676561282104,971.9873438717896,970.1392869322282,,,
2023-08-03 12:40:00,ICICIBANK,970.9,971.4,970.0,970.7,254031,1.7584455516491366,974.6125,979.2161104542174,977.4576649025682,971.7673350974317,970.0088895457825,,,
2023-08-03 12:45:00,ICICIBANK,970.7,970.7,968.2,969.6,515813,1.9067564413193094,974.1899999999999,979.1818883633739,977.2751319220546,971.1048680779453,969.198111636626,,,
2023-08-03 12:50:00,ICICIBANK,969.55,970.25,969.0,969.65,362076,1.7754051530554475,973.7674999999999,978.4155106906991,976.6401055376436,970.8948944623562,969.1194893093008,,,
2023-08-03 12:55:00,ICICIBANK,969.5,970.0,967.55,969.1,277835,1.9103241224443672,973.36,978.3612285525594,976.450904430115,970.269095569885,968.3587714474406,,,
2023-08-03 13:00:00,ICICIBANK,969.1,969.3,967.25,968.45,370268,1.9382592979554847,972.9474999999999,978.0218628420473,976.0836035440918,969.8113964559079,967.8731371579524,,,
2023-08-03 13:05:00,ICICIBANK,968.45,969.8,968.35,969.3,292354,1.840607438364374,972.5875,977.406210273638,975.5656028352736,969.6093971647264,967.768789726362,,,
2023-08-03 13:10:00,ICICIBANK,969.3,969.6,967.55,968.95,345447,1.882485950691513,972.2025000000001,977.1308482189105,975.248362268219,969.1566377317812,967.2741517810897,,,
2023-08-03 13:15:00,ICICIBANK,968.95,969.8,967.85,968.9,420883,1.8959887605531969,971.805,976.7686985751283,974.872709814575,968.7372901854249,966.8413014248716,,,
2023-08-03 13:20:00,ICICIBANK,968.9,969.4,967.7,968.3,334181,1.8567910084425439,971.3699999999999,976.2310788601025,974.3742878516599,968.3657121483399,966.5089211398973,,,
